invoice_number,invoice_date,customer_id,customer_name,product_name,quantity,unit_price,net_amount
SI-12406,31-MAY-2025,C1024,Restaurant_024,Super Crunch Chips 4x2.25kg,6,11.99,71.94
SI-12406,31-MAY-2025,C1024,Restaurant_024,Garlic Mayonnaise 1Ltr,6,2.29,13.74
SI-12406,31-MAY-2025,C1024,Restaurant_024,"12"" Pizza Boxes 90pcs",5,12.99,64.95
SI-12406,31-MAY-2025,C1024,Restaurant_024,Pepperoni Slice 1kg,6,9.99,59.94
SI-12407,30-JUN-2025,C1024,Restaurant_024,Coca Cola Cans 24x330ml,6,9.29,55.74
SI-12407,30-JUN-2025,C1024,Restaurant_024,Pepsi Cans 24x330ml,3,8.99,26.97
SI-12407,30-JUN-2025,C1024,Restaurant_024,Shredded Mozzarella 1.8kg,10,44.99,449.9
SI-12407,30-JUN-2025,C1024,Restaurant_024,Super Crunch Chips 4x2.25kg,4,11.99,47.96
SI-12407,30-JUN-2025,C1024,Restaurant_024,Garlic Mayonnaise 1Ltr,5,2.29,11.45
SI-12407,30-JUN-2025,C1024,Restaurant_024,"12"" Pizza Boxes 90pcs",3,12.99,38.97
SI-12407,30-JUN-2025,C1024,Restaurant_024,Pepperoni Slice 1kg,7,9.99,69.93
SI-12408,30-JUL-2025,C1024,Restaurant_024,Coca Cola Cans 24x330ml,5,9.29,46.45
SI-12408,30-JUL-2025,C1024,Restaurant_024,Pepsi Cans 24x330ml,3,8.99,26.97
SI-12408,30-JUL-2025,C1024,Restaurant_024,Shredded Mozzarella 1.8kg,6,44.99,269.94
SI-12408,30-JUL-2025,C1024,Restaurant_024,Super Crunch Chips 4x2.25kg,5,11.99,59.95
SI-12408,30-JUL-2025,C1024,Restaurant_024,Garlic Mayonnaise 1Ltr,6,2.29,13.74
SI-12408,30-JUL-2025,C1024,Restaurant_024,"12"" Pizza Boxes 90pcs",5,12.99,64.95
SI-12408,30-JUL-2025,C1024,Restaurant_024,Pepperoni Slice 1kg,3,9.99,29.97
SI-12409,29-AUG-2025,C1024,Restaurant_024,Coca Cola Cans 24x330ml,5,9.29,46.45
SI-12409,29-AUG-2025,C1024,Restaurant_024,Pepsi Cans 24x330ml,7,8.99,62.93
SI-12409,29-AUG-2025,C1024,Restaurant_024,Shredded Mozzarella 1.8kg,6,44.99,269.94
SI-12409,29-AUG-2025,C1024,Restaurant_024,Super Crunch Chips 4x2.25kg,5,11.99,59.95
SI-12409,29-AUG-2025,C1024,Restaurant_024,Garlic Mayonnaise 1Ltr,5,2.29,11.45
SI-12409,29-AUG-2025,C1024,Restaurant_024,"12"" Pizza Boxes 90pcs",5,12.99,64.95
SI-12409,29-AUG-2025,C1024,Restaurant_024,Pepperoni Slice 1kg,6,9.99,59.94
SI-12410,28-SEP-2025,C1024,Restaurant_024,Coca Cola Cans 24x330ml,5,9.29,46.45
SI-12410,28-SEP-2025,C1024,Restaurant_024,Pepsi Cans 24x330ml,4,8.99,35.96
SI-12410,28-SEP-2025,C1024,Restaurant_024,Shredded Mozzarella 1.8kg,10,44.99,449.9
SI-12410,28-SEP-2025,C1024,Restaurant_024,Super Crunch Chips 4x2.25kg,7,11.99,83.93
SI-12410,28-SEP-2025,C1024,Restaurant_024,Garlic Mayonnaise 1Ltr,5,2.29,11.45
SI-12410,28-SEP-2025,C1024,Restaurant_024,"12"" Pizza Boxes 90pcs",1,12.99,12.99
SI-12410,28-SEP-2025,C1024,Restaurant_024,Pepperoni Slice 1kg,6,9.99,59.94
SI-12411,28-OCT-2025,C1024,Restaurant_024,Coca Cola Cans 24x330ml,5,9.29,46.45
SI-12411,28-OCT-2025,C1024,Restaurant_024,Pepsi Cans 24x330ml,6,8.99,53.94
SI-12411,28-OCT-2025,C1024,Restaurant_024,Shredded Mozzarella 1.8kg,8,44.99,359.92
SI-12411,28-OCT-2025,C1024,Restaurant_024,Super Crunch Chips 4x2.25kg,6,11.99,71.94
SI-12411,28-OCT-2025,C1024,Restaurant_024,Garlic Mayonnaise 1Ltr,2,2.29,4.58
SI-12411,28-OCT-2025,C1024,Restaurant_024,"12"" Pizza Boxes 90pcs",2,12.99,25.98
SI-12411,28-OCT-2025,C1024,Restaurant_024,Pepperoni Slice 1kg,5,9.99,49.95
SI-12412,27-NOV-2025,C1024,Restaurant_024,Coca Cola Cans 24x330ml,6,9.29,55.74
SI-12412,27-NOV-2025,C1024,Restaurant_024,Pepsi Cans 24x330ml,6,8.99,53.94
SI-12412,27-NOV-2025,C1024,Restaurant_024,Shredded Mozzarella 1.8kg,8,44.99,359.92
SI-12412,27-NOV-2025,C1024,Restaurant_024,Super Crunch Chips 4x2.25kg,7,11.99,83.93
SI-12412,27-NOV-2025,C1024,Restaurant_024,Garlic Mayonnaise 1Ltr,6,2.29,13.74
SI-12412,27-NOV-2025,C1024,Restaurant_024,"12"" Pizza Boxes 90pcs",1,12.99,12.99
SI-12412,27-NOV-2025,C1024,Restaurant_024,Pepperoni Slice 1kg,6,9.99,59.94
SI-12501,01-JAN-2025,C1025,Restaurant_025,Coca Cola Cans 24x330ml,8,9.29,74.32
SI-12501,01-JAN-2025,C1025,Restaurant_025,Pepsi Cans 24x330ml,6,8.99,53.94
SI-12501,01-JAN-2025,C1025,Restaurant_025,Shredded Mozzarella 1.8kg,4,44.99,179.96
SI-12501,01-JAN-2025,C1025,Restaurant_025,Super Crunch Chips 4x2.25kg,9,11.99,107.91
SI-12501,01-JAN-2025,C1025,Restaurant_025,Garlic Mayonnaise 1Ltr,6,2.29,13.74
SI-12501,01-JAN-2025,C1025,Restaurant_025,"12"" Pizza Boxes 90pcs",4,12.99,51.96
SI-12501,01-JAN-2025,C1025,Restaurant_025,Pepperoni Slice 1kg,9,9.99,89.91
SI-12502,31-JAN-2025,C1025,Restaurant_025,Coca Cola Cans 24x330ml,8,9.29,74.32
SI-12502,31-JAN-2025,C1025,Restaurant_025,Pepsi Cans 24x330ml,6,8.99,53.94
SI-12502,31-JAN-2025,C1025,Restaurant_025,Shredded Mozzarella 1.8kg,4,44.99,179.96
SI-12502,31-JAN-2025,C1025,Restaurant_025,Super Crunch Chips 4x2.25kg,9,11.99,107.91
SI-12502,31-JAN-2025,C1025,Restaurant_025,Garlic Mayonnaise 1Ltr,6,2.29,13.74
SI-12502,31-JAN-2025,C1025,Restaurant_025,"12"" Pizza Boxes 90pcs",2,12.99,25.98
SI-12502,31-JAN-2025,C1025,Restaurant_025,Pepperoni Slice 1kg,11,9.99,109.89
SI-12503,02-MAR-2025,C1025,Restaurant_025,Coca Cola Cans 24x330ml,5,9.29,46.45
SI-12503,02-MAR-2025,C1025,Restaurant_025,Pepsi Cans 24x330ml,5,8.99,44.95
SI-12503,02-MAR-2025,C1025,Restaurant_025,Shredded Mozzarella 1.8kg,4,44.99,179.96
SI-12503,02-MAR-2025,C1025,Restaurant_025,Super Crunch Chips 4x2.25kg,12,11.99,143.88
SI-12503,02-MAR-2025,C1025,Restaurant_025,Garlic Mayonnaise 1Ltr,5,2.29,11.45
SI-12503,02-MAR-2025,C1025,Restaurant_025,Pepperoni Slice 1kg,11,9.99,109.89
SI-12504,01-APR-2025,C1025,Restaurant_025,Coca Cola Cans 24x330ml,5,9.29,46.45
SI-12504,01-APR-2025,C1025,Restaurant_025,Pepsi Cans 24x330ml,4,8.99,35.96
SI-12504,01-APR-2025,C1025,Restaurant_025,Shredded Mozzarella 1.8kg,3,44.99,134.97
SI-12504,01-APR-2025,C1025,Restaurant_025,Super Crunch Chips 4x2.25kg,13,11.99,155.87
SI-12504,01-APR-2025,C1025,Restaurant_025,Garlic Mayonnaise 1Ltr,5,2.29,11.45
SI-12504,01-APR-2025,C1025,Restaurant_025,"12"" Pizza Boxes 90pcs",4,12.99,51.96
SI-12504,01-APR-2025,C1025,Restaurant_025,Pepperoni Slice 1kg,10,9.99,99.9
SI-12505,01-MAY-2025,C1025,Restaurant_025,Coca Cola Cans 24x330ml,4,9.29,37.16
SI-12505,01-MAY-2025,C1025,Restaurant_025,Pepsi Cans 24x330ml,4,8.99,35.96
SI-12505,01-MAY-2025,C1025,Restaurant_025,Shredded Mozzarella 1.8kg,1,44.99,44.99
SI-12505,01-MAY-2025,C1025,Restaurant_025,Super Crunch Chips 4x2.25kg,12,11.99,143.88
SI-12505,01-MAY-2025,C1025,Restaurant_025,Garlic Mayonnaise 1Ltr,5,2.29,11.45
SI-12505,01-MAY-2025,C1025,Restaurant_025,"12"" Pizza Boxes 90pcs",1,12.99,12.99
SI-12505,01-MAY-2025,C1025,Restaurant_025,Pepperoni Slice 1kg,10,9.99,99.9
SI-12506,31-MAY-2025,C1025,Restaurant_025,Coca Cola Cans 24x330ml,6,9.29,55.74
SI-12506,31-MAY-2025,C1025,Restaurant_025,Pepsi Cans 24x330ml,7,8.99,62.93
SI-12506,31-MAY-2025,C1025,Restaurant_025,Shredded Mozzarella 1.8kg,3,44.99,134.97
SI-12506,31-MAY-2025,C1025,Restaurant_025,Super Crunch Chips 4x2.25kg,12,11.99,143.88
SI-12506,31-MAY-2025,C1025,Restaurant_025,Garlic Mayonnaise 1Ltr,8,2.29,18.32
SI-12506,31-MAY-2025,C1025,Restaurant_025,"12"" Pizza Boxes 90pcs",3,12.99,38.97
SI-12506,31-MAY-2025,C1025,Restaurant_025,Pepperoni Slice 1kg,8,9.99,79.92
SI-12507,30-JUN-2025,C1025,Restaurant_025,Coca Cola Cans 24x330ml,7,9.29,65.03
SI-12507,30-JUN-2025,C1025,Restaurant_025,Pepsi Cans 24x330ml,7,8.99,62.93
SI-12507,30-JUN-2025,C1025,Restaurant_025,Shredded Mozzarella 1.8kg,2,44.99,89.98
SI-12507,30-JUN-2025,C1025,Restaurant_025,Super Crunch Chips 4x2.25kg,12,11.99,143.88
SI-12507,30-JUN-2025,C1025,Restaurant_025,Garlic Mayonnaise 1Ltr,6,2.29,13.74
SI-12507,30-JUN-2025,C1025,Restaurant_025,"12"" Pizza Boxes 90pcs",4,12.99,51.96
SI-12507,30-JUN-2025,C1025,Restaurant_025,Pepperoni Slice 1kg,11,9.99,109.89
SI-12508,30-JUL-2025,C1025,Restaurant_025,Coca Cola Cans 24x330ml,5,9.29,46.45
SI-12508,30-JUL-2025,C1025,Restaurant_025,Pepsi Cans 24x330ml,3,8.99,26.97
SI-12508,30-JUL-2025,C1025,Restaurant_025,Shredded Mozzarella 1.8kg,3,44.99,134.97
SI-12508,30-JUL-2025,C1025,Restaurant_025,Super Crunch Chips 4x2.25kg,12,11.99,143.88
SI-12508,30-JUL-2025,C1025,Restaurant_025,Garlic Mayonnaise 1Ltr,7,2.29,16.03
SI-12508,30-JUL-2025,C1025,Restaurant_025,"12"" Pizza Boxes 90pcs",4,12.99,51.96
SI-12508,30-JUL-2025,C1025,Restaurant_025,Pepperoni Slice 1kg,9,9.99,89.91
SI-12509,29-AUG-2025,C1025,Restaurant_025,Coca Cola Cans 24x330ml,4,9.29,37.16
SI-12509,29-AUG-2025,C1025,Restaurant_025,Pepsi Cans 24x330ml,5,8.99,44.95
SI-12509,29-AUG-2025,C1025,Restaurant_025,Shredded Mozzarella 1.8kg,3,44.99,134.97
SI-12509,29-AUG-2025,C1025,Restaurant_025,Super Crunch Chips 4x2.25kg,13,11.99,155.87
SI-12509,29-AUG-2025,C1025,Restaurant_025,Garlic Mayonnaise 1Ltr,9,2.29,20.61
SI-12509,29-AUG-2025,C1025,Restaurant_025,"12"" Pizza Boxes 90pcs",3,12.99,38.97
SI-12509,29-AUG-2025,C1025,Restaurant_025,Pepperoni Slice 1kg,8,9.99,79.92
SI-12510,28-SEP-2025,C1025,Restaurant_025,Coca Cola Cans 24x330ml,7,9.29,65.03
SI-12510,28-SEP-2025,C1025,Restaurant_025,Pepsi Cans 24x330ml,7,8.99,62.93
SI-12510,28-SEP-2025,C1025,Restaurant_025,Shredded Mozzarella 1.8kg,4,44.99,179.96
SI-12510,28-SEP-2025,C1025,Restaurant_025,Super Crunch Chips 4x2.25kg,11,11.99,131.89
SI-12510,28-SEP-2025,C1025,Restaurant_025,Garlic Mayonnaise 1Ltr,7,2.29,16.03
SI-12510,28-SEP-2025,C1025,Restaurant_025,"12"" Pizza Boxes 90pcs",4,12.99,51.96
SI-12510,28-SEP-2025,C1025,Restaurant_025,Pepperoni Slice 1kg,11,9.99,109.89
SI-12511,28-OCT-2025,C1025,Restaurant_025,Coca Cola Cans 24x330ml,7,9.29,65.03
SI-12511,28-OCT-2025,C1025,Restaurant_025,Pepsi Cans 24x330ml,6,8.99,53.94
SI-12511,28-OCT-2025,C1025,Restaurant_025,Shredded Mozzarella 1.8kg,3,44.99,134.97
SI-12511,28-OCT-2025,C1025,Restaurant_025,Super Crunch Chips 4x2.25kg,10,11.99,119.9
SI-12511,28-OCT-2025,C1025,Restaurant_025,Garlic Mayonnaise 1Ltr,6,2.29,13.74
SI-12511,28-OCT-2025,C1025,Restaurant_025,"12"" Pizza Boxes 90pcs",4,12.99,51.96
SI-12511,28-OCT-2025,C1025,Restaurant_025,Pepperoni Slice 1kg,10,9.99,99.9
SI-12512,27-NOV-2025,C1025,Restaurant_025,Coca Cola Cans 24x330ml,5,9.29,46.45
SI-12512,27-NOV-2025,C1025,Restaurant_025,Pepsi Cans 24x330ml,6,8.99,53.94
SI-12512,27-NOV-2025,C1025,Restaurant_025,Shredded Mozzarella 1.8kg,1,44.99,44.99
SI-12512,27-NOV-2025,C1025,Restaurant_025,Super Crunch Chips 4x2.25kg,11,11.99,131.89
SI-12512,27-NOV-2025,C1025,Restaurant_025,Garlic Mayonnaise 1Ltr,8,2.29,18.32
SI-12512,27-NOV-2025,C1025,Restaurant_025,"12"" Pizza Boxes 90pcs",3,12.99,38.97
SI-12512,27-NOV-2025,C1025,Restaurant_025,Pepperoni Slice 1kg,10,9.99,99.9
SI-12601,01-JAN-2025,C1026,Restaurant_026,Coca Cola Cans 24x330ml,10,9.29,92.9
SI-12601,01-JAN-2025,C1026,Restaurant_026,Pepsi Cans 24x330ml,8,8.99,71.92
SI-12601,01-JAN-2025,C1026,Restaurant_026,Shredded Mozzarella 1.8kg,4,44.99,179.96
SI-12601,01-JAN-2025,C1026,Restaurant_026,Super Crunch Chips 4x2.25kg,12,11.99,143.88
SI-12601,01-JAN-2025,C1026,Restaurant_026,Garlic Mayonnaise 1Ltr,3,2.29,6.87
SI-12601,01-JAN-2025,C1026,Restaurant_026,"12"" Pizza Boxes 90pcs",3,12.99,38.97
SI-12601,01-JAN-2025,C1026,Restaurant_026,Pepperoni Slice 1kg,8,9.99,79.92
SI-12602,31-JAN-2025,C1026,Restaurant_026,Coca Cola Cans 24x330ml,10,9.29,92.9
SI-12602,31-JAN-2025,C1026,Restaurant_026,Pepsi Cans 24x330ml,8,8.99,71.92
SI-12602,31-JAN-2025,C1026,Restaurant_026,Shredded Mozzarella 1.8kg,4,44.99,179.96
SI-12602,31-JAN-2025,C1026,Restaurant_026,Super Crunch Chips 4x2.25kg,12,11.99,143.88
SI-12602,31-JAN-2025,C1026,Restaurant_026,Garlic Mayonnaise 1Ltr,3,2.29,6.87
SI-12602,31-JAN-2025,C1026,Restaurant_026,"12"" Pizza Boxes 90pcs",3,12.99,38.97
SI-12602,31-JAN-2025,C1026,Restaurant_026,Pepperoni Slice 1kg,8,9.99,79.92
SI-12603,02-MAR-2025,C1026,Restaurant_026,Coca Cola Cans 24x330ml,10,9.29,92.9
SI-12603,02-MAR-2025,C1026,Restaurant_026,Pepsi Cans 24x330ml,8,8.99,71.92
SI-12603,02-MAR-2025,C1026,Restaurant_026,Shredded Mozzarella 1.8kg,4,44.99,179.96
SI-12603,02-MAR-2025,C1026,Restaurant_026,Super Crunch Chips 4x2.25kg,12,11.99,143.88
SI-12603,02-MAR-2025,C1026,Restaurant_026,Garlic Mayonnaise 1Ltr,3,2.29,6.87
SI-12603,02-MAR-2025,C1026,Restaurant_026,"12"" Pizza Boxes 90pcs",3,12.99,38.97
SI-12603,02-MAR-2025,C1026,Restaurant_026,Pepperoni Slice 1kg,8,9.99,79.92
SI-12604,01-APR-2025,C1026,Restaurant_026,Coca Cola Cans 24x330ml,10,9.29,92.9
SI-12604,01-APR-2025,C1026,Restaurant_026,Pepsi Cans 24x330ml,8,8.99,71.92
SI-12604,01-APR-2025,C1026,Restaurant_026,Shredded Mozzarella 1.8kg,4,44.99,179.96
SI-12604,01-APR-2025,C1026,Restaurant_026,Super Crunch Chips 4x2.25kg,12,11.99,143.88
SI-12604,01-APR-2025,C1026,Restaurant_026,Garlic Mayonnaise 1Ltr,3,2.29,6.87
SI-12604,01-APR-2025,C1026,Restaurant_026,"12"" Pizza Boxes 90pcs",3,12.99,38.97
SI-12604,01-APR-2025,C1026,Restaurant_026,Pepperoni Slice 1kg,8,9.99,79.92
SI-12605,01-MAY-2025,C1026,Restaurant_026,Coca Cola Cans 24x330ml,10,9.29,92.9
SI-12605,01-MAY-2025,C1026,Restaurant_026,Pepsi Cans 24x330ml,8,8.99,71.92
SI-12605,01-MAY-2025,C1026,Restaurant_026,Shredded Mozzarella 1.8kg,4,44.99,179.96
SI-12605,01-MAY-2025,C1026,Restaurant_026,Super Crunch Chips 4x2.25kg,12,11.99,143.88
SI-12605,01-MAY-2025,C1026,Restaurant_026,Garlic Mayonnaise 1Ltr,3,2.29,6.87
SI-12605,01-MAY-2025,C1026,Restaurant_026,"12"" Pizza Boxes 90pcs",3,12.99,38.97
SI-12605,01-MAY-2025,C1026,Restaurant_026,Pepperoni Slice 1kg,8,9.99,79.92
SI-12606,31-MAY-2025,C1026,Restaurant_026,Coca Cola Cans 24x330ml,10,9.29,92.9
SI-12606,31-MAY-2025,C1026,Restaurant_026,Pepsi Cans 24x330ml,8,8.99,71.92
SI-12606,31-MAY-2025,C1026,Restaurant_026,Shredded Mozzarella 1.8kg,4,44.99,179.96
SI-12606,31-MAY-2025,C1026,Restaurant_026,Garlic Mayonnaise 1Ltr,3,2.29,6.87
SI-12606,31-MAY-2025,C1026,Restaurant_026,"12"" Pizza Boxes 90pcs",3,12.99,38.97
SI-12607,30-JUN-2025,C1026,Restaurant_026,Coca Cola Cans 24x330ml,10,9.29,92.9
SI-12607,30-JUN-2025,C1026,Restaurant_026,Pepsi Cans 24x330ml,8,8.99,71.92
SI-12607,30-JUN-2025,C1026,Restaurant_026,Shredded Mozzarella 1.8kg,4,44.99,179.96
SI-12607,30-JUN-2025,C1026,Restaurant_026,Garlic Mayonnaise 1Ltr,3,2.29,6.87
SI-12607,30-JUN-2025,C1026,Restaurant_026,"12"" Pizza Boxes 90pcs",3,12.99,38.97
SI-12608,30-JUL-2025,C1026,Restaurant_026,Coca Cola Cans 24x330ml,10,9.29,92.9
SI-12608,30-JUL-2025,C1026,Restaurant_026,Pepsi Cans 24x330ml,8,8.99,71.92
SI-12608,30-JUL-2025,C1026,Restaurant_026,Shredded Mozzarella 1.8kg,4,44.99,179.96
SI-12608,30-JUL-2025,C1026,Restaurant_026,Garlic Mayonnaise 1Ltr,3,2.29,6.87
SI-12608,30-JUL-2025,C1026,Restaurant_026,"12"" Pizza Boxes 90pcs",3,12.99,38.97
SI-12609,29-AUG-2025,C1026,Restaurant_026,Coca Cola Cans 24x330ml,10,9.29,92.9
SI-12609,29-AUG-2025,C1026,Restaurant_026,Pepsi Cans 24x330ml,8,8.99,71.92
SI-12609,29-AUG-2025,C1026,Restaurant_026,Shredded Mozzarella 1.8kg,4,44.99,179.96
SI-12609,29-AUG-2025,C1026,Restaurant_026,Garlic Mayonnaise 1Ltr,3,2.29,6.87
SI-12609,29-AUG-2025,C1026,Restaurant_026,"12"" Pizza Boxes 90pcs",3,12.99,38.97
SI-12610,28-SEP-2025,C1026,Restaurant_026,Coca Cola Cans 24x330ml,10,9.29,92.9
SI-12610,28-SEP-2025,C1026,Restaurant_026,Pepsi Cans 24x330ml,8,8.99,71.92
SI-12610,28-SEP-2025,C1026,Restaurant_026,Shredded Mozzarella 1.8kg,4,44.99,179.96
SI-12610,28-SEP-2025,C1026,Restaurant_026,Garlic Mayonnaise 1Ltr,3,2.29,6.87
SI-12610,28-SEP-2025,C1026,Restaurant_026,"12"" Pizza Boxes 90pcs",3,12.99,38.97
SI-12611,28-OCT-2025,C1026,Restaurant_026,Coca Cola Cans 24x330ml,10,9.29,92.9
SI-12611,28-OCT-2025,C1026,Restaurant_026,Pepsi Cans 24x330ml,8,8.99,71.92
SI-12611,28-OCT-2025,C1026,Restaurant_026,Shredded Mozzarella 1.8kg,4,44.99,179.96
SI-12611,28-OCT-2025,C1026,Restaurant_026,Garlic Mayonnaise 1Ltr,3,2.29,6.87
SI-12611,28-OCT-2025,C1026,Restaurant_026,"12"" Pizza Boxes 90pcs",3,12.99,38.97
SI-12612,27-NOV-2025,C1026,Restaurant_026,Coca Cola Cans 24x330ml,10,9.29,92.9
SI-12612,27-NOV-2025,C1026,Restaurant_026,Pepsi Cans 24x330ml,8,8.99,71.92
SI-12612,27-NOV-2025,C1026,Restaurant_026,Shredded Mozzarella 1.8kg,4,44.99,179.96
SI-12612,27-NOV-2025,C1026,Restaurant_026,Garlic Mayonnaise 1Ltr,3,2.29,6.87
SI-12612,27-NOV-2025,C1026,Restaurant_026,"12"" Pizza Boxes 90pcs",3,12.99,38.97
SI-12701,01-JAN-2025,C1027,Restaurant_027,Coca Cola Cans 24x330ml,6,9.29,55.74
SI-12701,01-JAN-2025,C1027,Restaurant_027,Pepsi Cans 24x330ml,3,8.99,26.97
SI-12701,01-JAN-2025,C1027,Restaurant_027,Shredded Mozzarella 1.8kg,6,44.99,269.94
SI-12701,01-JAN-2025,C1027,Restaurant_027,Super Crunch Chips 4x2.25kg,6,11.99,71.94
SI-12701,01-JAN-2025,C1027,Restaurant_027,Garlic Mayonnaise 1Ltr,7,2.29,16.03
SI-12701,01-JAN-2025,C1027,Restaurant_027,"12"" Pizza Boxes 90pcs",5,12.99,64.95
SI-12701,01-JAN-2025,C1027,Restaurant_027,Pepperoni Slice 1kg,4,9.99,39.96
SI-12702,31-JAN-2025,C1027,Restaurant_027,Coca Cola Cans 24x330ml,6,9.29,55.74
SI-12702,31-JAN-2025,C1027,Restaurant_027,Pepsi Cans 24x330ml,3,8.99,26.97
SI-12702,31-JAN-2025,C1027,Restaurant_027,Shredded Mozzarella 1.8kg,6,44.99,269.94
SI-12702,31-JAN-2025,C1027,Restaurant_027,Super Crunch Chips 4x2.25kg,6,11.99,71.94
SI-12702,31-JAN-2025,C1027,Restaurant_027,Garlic Mayonnaise 1Ltr,7,2.29,16.03
SI-12702,31-JAN-2025,C1027,Restaurant_027,"12"" Pizza Boxes 90pcs",5,12.99,64.95
SI-12702,31-JAN-2025,C1027,Restaurant_027,Pepperoni Slice 1kg,4,9.99,39.96
SI-12703,02-MAR-2025,C1027,Restaurant_027,Coca Cola Cans 24x330ml,6,9.29,55.74
SI-12703,02-MAR-2025,C1027,Restaurant_027,Pepsi Cans 24x330ml,3,8.99,26.97
SI-12703,02-MAR-2025,C1027,Restaurant_027,Shredded Mozzarella 1.8kg,6,44.99,269.94
SI-12703,02-MAR-2025,C1027,Restaurant_027,Super Crunch Chips 4x2.25kg,6,11.99,71.94
SI-12703,02-MAR-2025,C1027,Restaurant_027,Garlic Mayonnaise 1Ltr,7,2.29,16.03
SI-12703,02-MAR-2025,C1027,Restaurant_027,"12"" Pizza Boxes 90pcs",5,12.99,64.95
SI-12703,02-MAR-2025,C1027,Restaurant_027,Pepperoni Slice 1kg,4,9.99,39.96
SI-12704,01-APR-2025,C1027,Restaurant_027,Coca Cola Cans 24x330ml,6,9.29,55.74
SI-12704,01-APR-2025,C1027,Restaurant_027,Pepsi Cans 24x330ml,3,8.99,26.97
SI-12704,01-APR-2025,C1027,Restaurant_027,Shredded Mozzarella 1.8kg,6,44.99,269.94
SI-12704,01-APR-2025,C1027,Restaurant_027,Super Crunch Chips 4x2.25kg,6,11.99,71.94
SI-12704,01-APR-2025,C1027,Restaurant_027,Garlic Mayonnaise 1Ltr,7,2.29,16.03
SI-12704,01-APR-2025,C1027,Restaurant_027,"12"" Pizza Boxes 90pcs",5,12.99,64.95
SI-12704,01-APR-2025,C1027,Restaurant_027,Pepperoni Slice 1kg,4,9.99,39.96
SI-12705,01-MAY-2025,C1027,Restaurant_027,Coca Cola Cans 24x330ml,6,9.29,55.74
SI-12705,01-MAY-2025,C1027,Restaurant_027,Pepsi Cans 24x330ml,3,8.99,26.97
SI-12705,01-MAY-2025,C1027,Restaurant_027,Shredded Mozzarella 1.8kg,6,44.99,269.94
SI-12705,01-MAY-2025,C1027,Restaurant_027,Super Crunch Chips 4x2.25kg,6,11.99,71.94
SI-12705,01-MAY-2025,C1027,Restaurant_027,Garlic Mayonnaise 1Ltr,7,2.29,16.03
SI-12705,01-MAY-2025,C1027,Restaurant_027,"12"" Pizza Boxes 90pcs",5,12.99,64.95
SI-12705,01-MAY-2025,C1027,Restaurant_027,Pepperoni Slice 1kg,4,9.99,39.96
SI-12706,31-MAY-2025,C1027,Restaurant_027,Coca Cola Cans 24x330ml,6,9.29,55.74
SI-12706,31-MAY-2025,C1027,Restaurant_027,Pepsi Cans 24x330ml,3,8.99,26.97
SI-12706,31-MAY-2025,C1027,Restaurant_027,Shredded Mozzarella 1.8kg,6,44.99,269.94
SI-12706,31-MAY-2025,C1027,Restaurant_027,Garlic Mayonnaise 1Ltr,7,2.29,16.03
SI-12706,31-MAY-2025,C1027,Restaurant_027,"12"" Pizza Boxes 90pcs",5,12.99,64.95
SI-12707,30-JUN-2025,C1027,Restaurant_027,Coca Cola Cans 24x330ml,6,9.29,55.74
SI-12707,30-JUN-2025,C1027,Restaurant_027,Pepsi Cans 24x330ml,3,8.99,26.97
SI-12707,30-JUN-2025,C1027,Restaurant_027,Shredded Mozzarella 1.8kg,6,44.99,269.94
SI-12707,30-JUN-2025,C1027,Restaurant_027,Garlic Mayonnaise 1Ltr,7,2.29,16.03
SI-12707,30-JUN-2025,C1027,Restaurant_027,"12"" Pizza Boxes 90pcs",5,12.99,64.95
SI-12708,30-JUL-2025,C1027,Restaurant_027,Coca Cola Cans 24x330ml,6,9.29,55.74
SI-12708,30-JUL-2025,C1027,Restaurant_027,Pepsi Cans 24x330ml,3,8.99,26.97
SI-12708,30-JUL-2025,C1027,Restaurant_027,Shredded Mozzarella 1.8kg,6,44.99,269.94
SI-12708,30-JUL-2025,C1027,Restaurant_027,Garlic Mayonnaise 1Ltr,7,2.29,16.03
SI-12708,30-JUL-2025,C1027,Restaurant_027,"12"" Pizza Boxes 90pcs",5,12.99,64.95
SI-12709,29-AUG-2025,C1027,Restaurant_027,Coca Cola Cans 24x330ml,6,9.29,55.74
SI-12709,29-AUG-2025,C1027,Restaurant_027,Pepsi Cans 24x330ml,3,8.99,26.97
SI-12709,29-AUG-2025,C1027,Restaurant_027,Shredded Mozzarella 1.8kg,6,44.99,269.94
SI-12709,29-AUG-2025,C1027,Restaurant_027,Garlic Mayonnaise 1Ltr,7,2.29,16.03
SI-12709,29-AUG-2025,C1027,Restaurant_027,"12"" Pizza Boxes 90pcs",5,12.99,64.95
SI-12710,28-SEP-2025,C1027,Restaurant_027,Coca Cola Cans 24x330ml,6,9.29,55.74
SI-12710,28-SEP-2025,C1027,Restaurant_027,Pepsi Cans 24x330ml,3,8.99,26.97
SI-12710,28-SEP-2025,C1027,Restaurant_027,Shredded Mozzarella 1.8kg,6,44.99,269.94
SI-12710,28-SEP-2025,C1027,Restaurant_027,Garlic Mayonnaise 1Ltr,7,2.29,16.03
SI-12710,28-SEP-2025,C1027,Restaurant_027,"12"" Pizza Boxes 90pcs",5,12.99,64.95
SI-12711,28-OCT-2025,C1027,Restaurant_027,Coca Cola Cans 24x330ml,6,9.29,55.74
