invoice_number,invoice_date,customer_id,customer_name,product_code,product_name,quantity,unit_of_issue,unit_price,vat,total
INV-246565,2024-10-07,C34908,"TASTE PIZZA (WHITBURN)",N1209,"SATCO T1100 ROUND MICRO CLEAR BOWL +LIDS 1",1,CASE,19.99,4.00,23.99
INV-246565,2024-10-07,C34908,"TASTE PIZZA (WHITBURN)",N3006,"9""  F/COLOUR PIZZA BOXES 90PCS",1,CASE,10.99,2.20,13.19
INV-246565,2024-10-07,C34908,"TASTE PIZZA (WHITBURN)",N3008,"10"" F/COLOUR  PIZZA BOXES 90PCS",3,CASE,9.99,2.00,11.99
INV-246565,2024-10-07,C34908,"TASTE PIZZA (WHITBURN)",N3017,"18""  F/COLOUR  PIZZA BOXES 45PCS",3,CASE,19.99,4.00,23.99
INV-246565,2024-10-07,C34908,"TASTE PIZZA (WHITBURN)",N6302,"BLUE CENTRE FEED ROLLS  6PCS",2,PACK,4.99,1.00,5.99
INV-246565,2024-10-07,C34908,"TASTE PIZZA (WHITBURN)",C0002,"FFS 70/30 Mozz Ched (Grated)  6x1.8kg",10,CASE,48.99,0.00,48.99
INV-246565,2024-10-07,C34908,"TASTE PIZZA (WHITBURN)",C0042,"(PACK) GRATED RED CHEDDAR 2KG",2,PACK,11.99,0.00,11.99
INV-246565,2024-10-07,C34908,"TASTE PIZZA (WHITBURN)",F0005,"Super Crunch Chips 12mm  7/16  4x2.25Kg",15,CASE,12.99,0.00,12.99
INV-246565,2024-10-07,C34908,"TASTE PIZZA (WHITBURN)",F0301,"LEDUC BREADED MOZZARELLA STICKS 6X1KG",1,CASE,37.99,0.00,37.99
INV-246565,2024-10-07,C34908,"TASTE PIZZA (WHITBURN)",F2223,"SLICED DONER KEBAB MEAT  2.27Kg",2,TUB,10.99,0.00,10.99
INV-246565,2024-10-07,C34908,"TASTE PIZZA (WHITBURN)",F3109,"BBQ SMOKY MARINATED WINGS X 1KG",1,PACK,4.99,0.00,4.99
INV-246565,2024-10-07,C34908,"TASTE PIZZA (WHITBURN)",F3112,"(PACK) BREADED HOT CHICKEN WINGS  1KG",1,BAG,3.99,0.00,3.99
INV-246565,2024-10-07,C34908,"TASTE PIZZA (WHITBURN)",F3113,"KG  HOT HOT CHICKEN WINGS 1KG",1,PACK,6.99,0.00,6.99
INV-246565,2024-10-07,C34908,"TASTE PIZZA (WHITBURN)",F3205,"Pack 12mm  Diced Chicken 2.5KG",4,PACK,12.99,0.00,12.99
INV-246565,2024-10-07,C34908,"TASTE PIZZA (WHITBURN)",F3256,"GARLIC  PARSLEY SPREAD 1.5KG",2,EACH,9.99,0.00,9.99
INV-247390,2024-10-11,C34908,"TASTE PIZZA (WHITBURN)",B01010,"Sprite Cans -(GB)-24x330ml",2,CASE,8.95,1.79,10.74
INV-247390,2024-10-11,C34908,"TASTE PIZZA (WHITBURN)",B02001,"6x 1.5 ltr Coca Cola Bottles",4,CASE,6.99,1.40,8.39
INV-247390,2024-10-11,C34908,"TASTE PIZZA (WHITBURN)",G2041,"BBQ DIP POTS (100X25GMS)",2,CASE,10.99,0.00,10.99
INV-247390,2024-10-11,C34908,"TASTE PIZZA (WHITBURN)",G2042,"CHILLI SAUCE DIP POTS (100X25GMS)",2,CASE,9.99,0.00,9.99
INV-247390,2024-10-11,C34908,"TASTE PIZZA (WHITBURN)",G2043,"TOMATO KETCHUP DIP POTS (100X25GMS)",2,CASE,8.99,0.00,8.99
INV-247390,2024-10-11,C34908,"TASTE PIZZA (WHITBURN)",G2044,"SOUR CREAM  CHIVES DIP POTS (100X25GMS)",1,CASE,11.99,0.00,11.99
INV-247390,2024-10-11,C34908,"TASTE PIZZA (WHITBURN)",G2045,"PERI PERI  DIP POTS 100 X 25GM",1,CASE,11.99,0.00,11.99
INV-247390,2024-10-11,C34908,"TASTE PIZZA (WHITBURN)",N3067,"LW SIDE ORDER BOXES (CHIPS BOX) 100PCS",1,CASE,8.99,1.80,10.79
INV-247390,2024-10-11,C34908,"TASTE PIZZA (WHITBURN)",N3306,"SFC3 (LARGE) CHICKEN BOXES 200PCS",1,CASE,17.99,3.60,21.59
INV-247390,2024-10-11,C34908,"TASTE PIZZA (WHITBURN)",F3205,"Pack 12mm  Diced Chicken 2.5KG",4,PACK,12.99,0.00,12.99
INV-250335,2024-10-30,C34908,"TASTE PIZZA (WHITBURN)",B02001,"6x 1.5 ltr Coca Cola Bottles",4,CASE,6.99,1.40,8.39
INV-250335,2024-10-30,C34908,"TASTE PIZZA (WHITBURN)",G1034,"FRESH YEAST (BLOCK) 1KG",1,EACH,2.99,0.00,2.99
INV-250335,2024-10-30,C34908,"TASTE PIZZA (WHITBURN)",G3310,"(SMALL) SWEETCORN KERNALS 12X340G",1,CASE,8.99,0.00,8.99
INV-250335,2024-10-30,C34908,"TASTE PIZZA (WHITBURN)",G4024,"PATAKS TIKKA PASTE 2X2.2KG",1,CASE,22.99,0.00,22.99
INV-250335,2024-10-30,C34908,"TASTE PIZZA (WHITBURN)",N1209,"SATCO T1100 ROUND MICRO CLEAR BOWL +LIDS 1",1,CASE,19.99,4.00,23.99
INV-250335,2024-10-30,C34908,"TASTE PIZZA (WHITBURN)",N3067,"LW SIDE ORDER BOXES (CHIPS BOX) 100PCS",1,CASE,8.99,1.80,10.79
INV-250335,2024-10-30,C34908,"TASTE PIZZA (WHITBURN)",N6302,"BLUE CENTRE FEED ROLLS  6PCS",2,PACK,6.99,1.40,8.39
INV-250335,2024-10-30,C34908,"TASTE PIZZA (WHITBURN)",C0002,"FFS 70/30 Mozz Ched (Grated)  6x1.8kg",8,CASE,54.99,0.00,54.99
INV-250335,2024-10-30,C34908,"TASTE PIZZA (WHITBURN)",F0005,"Super Crunch Chips 12mm  7/16  4x2.25Kg",10,CASE,12.49,0.00,12.49
INV-250335,2024-10-30,C34908,"TASTE PIZZA (WHITBURN)",F0315,"MCCAIN CHILLI PEPPER  CHEESE NUGGETS 6X1KG",1,CASE,45.99,0.00,45.99
INV-250335,2024-10-30,C34908,"TASTE PIZZA (WHITBURN)",F2223,"SLICED DONER KEBAB MEAT  2.27Kg",1,TUB,10.99,0.00,10.99
INV-250335,2024-10-30,C34908,"TASTE PIZZA (WHITBURN)",F3015,"DF  Poppin Chicken Popcorn  1KG",4,PACK,6.99,0.00,6.99
INV-250335,2024-10-30,C34908,"TASTE PIZZA (WHITBURN)",F3205,"Pack 12mm  Diced Chicken 2.5KG",4,PACK,12.99,0.00,12.99
INV-250335,2024-10-30,C34908,"TASTE PIZZA (WHITBURN)",F3212,"SUPERTOPS SALAMI SLICE 1KG",12,PACK,8.99,0.00,8.99
INV-250335,2024-10-30,C34908,"TASTE PIZZA (WHITBURN)",F3256,"GARLIC  PARSLEY SPREAD 1.5KG",2,EACH,9.99,0.00,9.99
INV-250769,2024-11-01,C34908,"TASTE PIZZA (WHITBURN)",F3205,"Pack 12mm  Diced Chicken 2.5KG",4,PACK,12.99,0.00,12.99
INV-250769,2024-11-01,C34908,"TASTE PIZZA (WHITBURN)",F3210,"SUPERTOPS PEPPERONI SLICE 1KG",12,PACK,9.39,0.00,9.39
INV-251443,2024-11-06,C34908,"TASTE PIZZA (WHITBURN)",B01001,"EU COCA COLA CANS   24xX330ml",2,CASE,8.99,1.80,10.79
INV-251443,2024-11-06,C34908,"TASTE PIZZA (WHITBURN)",B02001,"6x 1.5 ltr Coca Cola Bottles",4,CASE,6.99,1.40,8.39
INV-251443,2024-11-06,C34908,"TASTE PIZZA (WHITBURN)",B02006,"6x 2LTR DIET IRN BRU BOTTLES",1,CASE,9.99,2.00,11.99
INV-251443,2024-11-06,C34908,"TASTE PIZZA (WHITBURN)",G2208,"SQ EASY  BBQ SAUCE 1LTR",10,BOTTLE,2.29,0.00,2.29
INV-251443,2024-11-06,C34908,"TASTE PIZZA (WHITBURN)",G3310,"(SMALL) SWEETCORN KERNALS 12X340G",1,CASE,8.99,0.00,8.99
INV-251443,2024-11-06,C34908,"TASTE PIZZA (WHITBURN)",N3006,"9""  F/COLOUR PIZZA BOXES 90PCS",1,CASE,10.99,2.20,13.19
INV-251443,2024-11-06,C34908,"TASTE PIZZA (WHITBURN)",N3010,"12"" F/COLOUR  PIZZA BOXES 90PCS",3,CASE,11.99,2.40,14.39
INV-251443,2024-11-06,C34908,"TASTE PIZZA (WHITBURN)",N3067,"LW SIDE ORDER BOXES (CHIPS BOX) 100PCS",1,CASE,8.99,1.80,10.79
INV-251443,2024-11-06,C34908,"TASTE PIZZA (WHITBURN)",C0002,"FFS 70/30 Mozz Ched (Grated)  6x1.8kg",5,CASE,54.99,0.00,54.99
INV-251443,2024-11-06,C34908,"TASTE PIZZA (WHITBURN)",C0042,"(PACK) GRATED RED CHEDDAR 2KG",1,PACK,12.99,0.00,12.99
INV-251443,2024-11-06,C34908,"TASTE PIZZA (WHITBURN)",F0301,"LEDUC BREADED MOZZARELLA STICKS 6X1KG",1,CASE,37.99,0.00,37.99
INV-251443,2024-11-06,C34908,"TASTE PIZZA (WHITBURN)",F3256,"GARLIC  PARSLEY SPREAD 1.5KG",1,EACH,9.99,0.00,9.99
INV-251458,2024-11-06,C34908,"TASTE PIZZA (WHITBURN)",C0002,"FFS 70/30 Mozz Ched (Grated)  6x1.8kg",3,CASE,54.99,0.00,54.99
INV-251458,2024-11-06,C34908,"TASTE PIZZA (WHITBURN)",F0005,"Super Crunch Chips 12mm  7/16  4x2.25Kg",10,CASE,12.49,0.00,12.49
INV-253148,2024-11-15,C34908,"TASTE PIZZA (WHITBURN)",B01001,"EU COCA COLA CANS   24xX330ml",1,CASE,8.99,1.80,10.79
INV-253148,2024-11-15,C34908,"TASTE PIZZA (WHITBURN)",B01002,"Diet Coke Cans-(GB)-24x330ml",1,CASE,8.95,1.79,10.74
INV-253148,2024-11-15,C34908,"TASTE PIZZA (WHITBURN)",B01004,"Irn Bru Cans-24x330ml",1,CASE,9.49,1.90,11.39
INV-253148,2024-11-15,C34908,"TASTE PIZZA (WHITBURN)",B01008,"Fanta Orange Cans (GB) 24x330ml",1,CASE,8.95,1.79,10.74
INV-253148,2024-11-15,C34908,"TASTE PIZZA (WHITBURN)",B01027,"(GB) Pepsi Regular Cola Cans 24x330ml",1,CASE,8.99,1.80,10.79
INV-253148,2024-11-15,C34908,"TASTE PIZZA (WHITBURN)",B02002,"6x 1.75 Ltr Diet Coke Bottles",1,CASE,10.99,2.20,13.19
INV-253148,2024-11-15,C34908,"TASTE PIZZA (WHITBURN)",B02006,"6x 2LTR DIET IRN BRU BOTTLES",1,CASE,9.99,2.00,11.99
INV-253148,2024-11-15,C34908,"TASTE PIZZA (WHITBURN)",G2040,"GARLIC  HERB DIP POTS (100X25GMS)",1,CASE,12.99,0.00,12.99
INV-253148,2024-11-15,C34908,"TASTE PIZZA (WHITBURN)",N1209,"SATCO T1100 ROUND MICRO CLEAR BOWL +LIDS 1",1,CASE,19.99,4.00,23.99
INV-253148,2024-11-15,C34908,"TASTE PIZZA (WHITBURN)",N3008,"10"" F/COLOUR  PIZZA BOXES 90PCS",3,CASE,9.99,2.00,11.99
INV-253148,2024-11-15,C34908,"TASTE PIZZA (WHITBURN)",N3010,"12"" F/COLOUR  PIZZA BOXES 90PCS",3,CASE,12.99,2.60,15.59
INV-253148,2024-11-15,C34908,"TASTE PIZZA (WHITBURN)",N3017,"18""  F/COLOUR  PIZZA BOXES 45PCS",3,CASE,19.99,4.00,23.99
INV-253148,2024-11-15,C34908,"TASTE PIZZA (WHITBURN)",N3067,"LW SIDE ORDER BOXES (CHIPS BOX) 100PCS",1,CASE,8.99,1.80,10.79
INV-253148,2024-11-15,C34908,"TASTE PIZZA (WHITBURN)",N6302,"BLUE CENTRE FEED ROLLS  6PCS",1,PACK,6.99,1.40,8.39
INV-253148,2024-11-15,C34908,"TASTE PIZZA (WHITBURN)",F0301,"LEDUC BREADED MOZZARELLA STICKS 6X1KG",1,CASE,37.99,0.00,37.99
INV-253148,2024-11-15,C34908,"TASTE PIZZA (WHITBURN)",F0315,"MCCAIN CHILLI PEPPER  CHEESE NUGGETS 6X1KG",1,CASE,45.99,0.00,45.99
INV-253148,2024-11-15,C34908,"TASTE PIZZA (WHITBURN)",F2223,"SLICED DONER KEBAB MEAT  2.27Kg",3,TUB,10.99,0.00,10.99
INV-253148,2024-11-15,C34908,"TASTE PIZZA (WHITBURN)",F3015,"DF  Poppin Chicken Popcorn  1KG",6,PACK,6.99,0.00,6.99
INV-253148,2024-11-15,C34908,"TASTE PIZZA (WHITBURN)",F3210,"SUPERTOPS PEPPERONI SLICE 1KG",12,PACK,9.39,0.00,9.39
INV-253368,2024-11-18,C34908,"TASTE PIZZA (WHITBURN)",N1244,"SATCO M4 40Z CUPS+LIDS 800PCS",1,CASE,19.99,4.00,23.99
INV-253368,2024-11-18,C34908,"TASTE PIZZA (WHITBURN)",N3068,"PLASTIC PIZZA TRIPODS SPACERS 500PCS",1,PACK,8.99,1.80,10.79
INV-253368,2024-11-18,C34908,"TASTE PIZZA (WHITBURN)",F0002,"FAST FOOD 7/16  FRIES 12x12  4X2.25KG",1,CASE,11.99,0.00,11.99
INV-253368,2024-11-18,C34908,"TASTE PIZZA (WHITBURN)",F0044,"McCain 7/16 Fast Food Medium Fries 4x2.27k",5,CASE,14.99,0.00,14.99
INV-253368,2024-11-18,C34908,"TASTE PIZZA (WHITBURN)",F0301,"LEDUC BREADED MOZZARELLA STICKS 6X1KG",1,CASE,39.99,0.00,39.99
INV-253368,2024-11-18,C34908,"TASTE PIZZA (WHITBURN)",F2223,"SLICED DONER KEBAB MEAT  2.27Kg",4,TUB,10.99,0.00,10.99
INV-253368,2024-11-18,C34908,"TASTE PIZZA (WHITBURN)",F3015,"DF  Poppin Chicken Popcorn  1KG",3,PACK,7.99,0.00,7.99
INV-253368,2024-11-18,C34908,"TASTE PIZZA (WHITBURN)",F3216,"ST PIZZA MEATBALLS 1KG",3,PACK,9.99,0.00,9.99
INV-253368,2024-11-18,C34908,"TASTE PIZZA (WHITBURN)",F3256,"GARLIC  PARSLEY SPREAD 1.5KG",2,EACH,9.99,0.00,9.99
INV-254253,2024-11-22,C34908,"TASTE PIZZA (WHITBURN)",B01001,"EU COCA COLA CANS   24xX330ml",1,CASE,8.99,1.80,10.79
INV-254253,2024-11-22,C34908,"TASTE PIZZA (WHITBURN)",B01027,"(GB) Pepsi Regular Cola Cans 24x330ml",1,CASE,8.99,1.80,10.79
INV-254253,2024-11-22,C34908,"TASTE PIZZA (WHITBURN)",B02001,"6x 1.5 ltr Coca Cola Bottles",4,CASE,6.99,1.40,8.39
INV-254253,2024-11-22,C34908,"TASTE PIZZA (WHITBURN)",B02002,"6x 1.75 Ltr Diet Coke Bottles",1,CASE,10.99,2.20,13.19
INV-254253,2024-11-22,C34908,"TASTE PIZZA (WHITBURN)",B02004,"6x 2ltr  IRN BRU BOTTLES",1,CASE,9.99,2.00,11.99
INV-254253,2024-11-22,C34908,"TASTE PIZZA (WHITBURN)",B02006,"6x 2LTR DIET IRN BRU BOTTLES",1,CASE,9.99,2.00,11.99
INV-254253,2024-11-22,C34908,"TASTE PIZZA (WHITBURN)",G2119,"Lion Ceaser Dressing  2x 2.5KG",1,CASE,15.49,0.00,15.49
INV-254253,2024-11-22,C34908,"TASTE PIZZA (WHITBURN)",N1008,"S4 WHITE 17*21 CARRIER BAGS 1000PCS",1,CASE,16.99,3.40,20.39
INV-254253,2024-11-22,C34908,"TASTE PIZZA (WHITBURN)",N1010,"S3* WHITE 10*15*18* S3 MEDIUM CARRIR BAGS",1,CASE,13.99,2.80,16.79
INV-254253,2024-11-22,C34908,"TASTE PIZZA (WHITBURN)",N2008,"TT10  INFINITY LARGE EPP BOXES  220pc",1,CASE,20.99,4.20,25.19
INV-254253,2024-11-22,C34908,"TASTE PIZZA (WHITBURN)",N6302,"BLUE CENTRE FEED ROLLS  6PCS",1,PACK,6.99,1.40,8.39
INV-254253,2024-11-22,C34908,"TASTE PIZZA (WHITBURN)",C0002,"FFS 70/30 Mozz Ched (Grated)  6x1.8kg",6,CASE,54.99,0.00,54.99
INV-254253,2024-11-22,C34908,"TASTE PIZZA (WHITBURN)",C0042,"(PACK) GRATED RED CHEDDAR 2KG",2,PACK,12.99,0.00,12.99
INV-254253,2024-11-22,C34908,"TASTE PIZZA (WHITBURN)",F0005,"Super Crunch Chips 12mm  7/16  4x2.25Kg",10,CASE,12.49,0.00,12.49
INV-254253,2024-11-22,C34908,"TASTE PIZZA (WHITBURN)",F0315,"MCCAIN CHILLI PEPPER  CHEESE NUGGETS 6X1KG",1,CASE,45.99,0.00,45.99
INV-254253,2024-11-22,C34908,"TASTE PIZZA (WHITBURN)",F3210,"SUPERTOPS PEPPERONI SLICE 1KG",12,PACK,9.39,0.00,9.39
INV-254253,2024-11-22,C34908,"TASTE PIZZA (WHITBURN)",F3216,"ST PIZZA MEATBALLS 1KG",10,PACK,8.99,0.00,8.99
INV-254253,2024-11-22,C34908,"TASTE PIZZA (WHITBURN)",F3256,"GARLIC  PARSLEY SPREAD 1.5KG",1,EACH,9.99,0.00,9.99
INV-254462,2024-11-25,C34908,"TASTE PIZZA (WHITBURN)",B01001,"EU COCA COLA CANS   24xX330ml",1,CASE,8.99,1.80,10.79
INV-254462,2024-11-25,C34908,"TASTE PIZZA (WHITBURN)",B01008,"Fanta Orange Cans (GB) 24x330ml",1,CASE,8.95,1.79,10.74
INV-254462,2024-11-25,C34908,"TASTE PIZZA (WHITBURN)",B02004,"6x 2ltr  IRN BRU BOTTLES",1,CASE,9.99,2.00,11.99
INV-254462,2024-11-25,C34908,"TASTE PIZZA (WHITBURN)",G2044,"SOUR CREAM  CHIVES DIP POTS (100X25GMS)",1,CASE,11.99,0.00,11.99
INV-254462,2024-11-25,C34908,"TASTE PIZZA (WHITBURN)",G2119,"Lion Ceaser Dressing  2x 2.5KG",1,CASE,15.49,0.00,15.49
INV-254462,2024-11-25,C34908,"TASTE PIZZA (WHITBURN)",G5110,"NUTELLA (CATERING JAR)  3KG",1,TUB,19.99,0.00,19.99
INV-254462,2024-11-25,C34908,"TASTE PIZZA (WHITBURN)",N3006,"9""  F/COLOUR PIZZA BOXES 90PCS",1,CASE,10.99,2.20,13.19
INV-254462,2024-11-25,C34908,"TASTE PIZZA (WHITBURN)",N3010,"12"" F/COLOUR  PIZZA BOXES 90PCS",3,CASE,12.99,2.60,15.59
INV-254462,2024-11-25,C34908,"TASTE PIZZA (WHITBURN)",C0002,"FFS 70/30 Mozz Ched (Grated)  6x1.8kg",8,CASE,54.99,0.00,54.99
INV-254462,2024-11-25,C34908,"TASTE PIZZA (WHITBURN)",C0042,"(PACK) GRATED RED CHEDDAR 2KG",2,PACK,12.99,0.00,12.99
INV-254462,2024-11-25,C34908,"TASTE PIZZA (WHITBURN)",C2025,"FRESH MUSHROOM 1.2KG",1,TRAY,3.50,0.00,3.50
INV-254462,2024-11-25,C34908,"TASTE PIZZA (WHITBURN)",F0005,"Super Crunch Chips 12mm  7/16  4x2.25Kg",10,CASE,12.49,0.00,12.49
INV-254462,2024-11-25,C34908,"TASTE PIZZA (WHITBURN)",F0301,"LEDUC BREADED MOZZARELLA STICKS 6X1KG",1,CASE,37.99,0.00,37.99
INV-254462,2024-11-25,C34908,"TASTE PIZZA (WHITBURN)",F0325,"LEDUC BATTERED ONION RINGS 6X1KG",1,CASE,15.99,0.00,15.99
INV-254462,2024-11-25,C34908,"TASTE PIZZA (WHITBURN)",F3015,"DF  Poppin Chicken Popcorn  1KG",3,PACK,6.99,0.00,6.99
INV-254462,2024-11-25,C34908,"TASTE PIZZA (WHITBURN)",F3104,"MV  Battered Chicken Nuggets  6x1kg",1,CASE,29.99,0.00,29.99
INV-254462,2024-11-25,C34908,"TASTE PIZZA (WHITBURN)",F3256,"GARLIC  PARSLEY SPREAD 1.5KG",1,EACH,9.99,0.00,9.99
INV-255271,2024-11-29,C34908,"TASTE PIZZA (WHITBURN)",B01001,"EU COCA COLA CANS   24xX330ml",1,CASE,8.99,1.80,10.79
INV-255271,2024-11-29,C34908,"TASTE PIZZA (WHITBURN)",B01004,"Irn Bru Cans-24x330ml",1,CASE,9.49,1.90,11.39
INV-255271,2024-11-29,C34908,"TASTE PIZZA (WHITBURN)",G2208,"SQ EASY  BBQ SAUCE 1LTR",10,BOTTLE,2.29,0.00,2.29
INV-255271,2024-11-29,C34908,"TASTE PIZZA (WHITBURN)",N1209,"SATCO T1100 ROUND MICRO CLEAR BOWL +LIDS 1",1,CASE,19.99,4.00,23.99
INV-255271,2024-11-29,C34908,"TASTE PIZZA (WHITBURN)",N3008,"10"" F/COLOUR  PIZZA BOXES 90PCS",3,CASE,9.99,2.00,11.99
INV-255271,2024-11-29,C34908,"TASTE PIZZA (WHITBURN)",N3067,"LW SIDE ORDER BOXES (CHIPS BOX) 100PCS",1,CASE,8.99,1.80,10.79
INV-255271,2024-11-29,C34908,"TASTE PIZZA (WHITBURN)",N6302,"BLUE CENTRE FEED ROLLS  6PCS",1,PACK,6.99,1.40,8.39
INV-255271,2024-11-29,C34908,"TASTE PIZZA (WHITBURN)",C0002,"FFS 70/30 Mozz Ched (Grated)  6x1.8kg",3,CASE,54.99,0.00,54.99
INV-255271,2024-11-29,C34908,"TASTE PIZZA (WHITBURN)",C2025,"FRESH MUSHROOM 1.2KG",1,TRAY,3.50,0.00,3.50
INV-255271,2024-11-29,C34908,"TASTE PIZZA (WHITBURN)",F0005,"Super Crunch Chips 12mm  7/16  4x2.25Kg",3,CASE,13.99,0.00,13.99
INV-255271,2024-11-29,C34908,"TASTE PIZZA (WHITBURN)",F0301,"LEDUC BREADED MOZZARELLA STICKS 6X1KG",1,CASE,37.99,0.00,37.99
INV-255271,2024-11-29,C34908,"TASTE PIZZA (WHITBURN)",F3015,"DF  Poppin Chicken Popcorn  1KG",2,PACK,6.99,0.00,6.99
INV-255634,2024-12-02,C34908,"TASTE PIZZA (WHITBURN)",B02001,"6x 1.5 ltr Coca Cola Bottles",4,CASE,6.99,1.40,8.39
INV-255634,2024-12-02,C34908,"TASTE PIZZA (WHITBURN)",B02004,"6x 2ltr  IRN BRU BOTTLES",1,CASE,9.99,2.00,11.99
INV-255634,2024-12-02,C34908,"TASTE PIZZA (WHITBURN)",N3010,"12"" F/COLOUR  PIZZA BOXES 90PCS",3,CASE,12.99,2.60,15.59
INV-255634,2024-12-02,C34908,"TASTE PIZZA (WHITBURN)",N3017,"18""  F/COLOUR  PIZZA BOXES 45PCS",3,CASE,19.99,4.00,23.99
INV-255634,2024-12-02,C34908,"TASTE PIZZA (WHITBURN)",N3067,"LW SIDE ORDER BOXES (CHIPS BOX) 100PCS",3,CASE,8.99,1.80,10.79
INV-255634,2024-12-02,C34908,"TASTE PIZZA (WHITBURN)",N6302,"BLUE CENTRE FEED ROLLS  6PCS",1,PACK,6.99,1.40,8.39
INV-255634,2024-12-02,C34908,"TASTE PIZZA (WHITBURN)",C0002,"FFS 70/30 Mozz Ched (Grated)  6x1.8kg",8,CASE,54.99,0.00,54.99
INV-255634,2024-12-02,C34908,"TASTE PIZZA (WHITBURN)",C0042,"(PACK) GRATED RED CHEDDAR 2KG",2,PACK,12.99,0.00,12.99
INV-255634,2024-12-02,C34908,"TASTE PIZZA (WHITBURN)",F0005,"Super Crunch Chips 12mm  7/16  4x2.25Kg",10,CASE,12.49,0.00,12.49
INV-255634,2024-12-02,C34908,"TASTE PIZZA (WHITBURN)",F0325,"LEDUC BATTERED ONION RINGS 6X1KG",1,CASE,15.99,0.00,15.99
INV-256780,2024-12-09,C34908,"TASTE PIZZA (WHITBURN)",B01004,"Irn Bru Cans-24x330ml",2,CASE,9.49,1.90,11.39
INV-256780,2024-12-09,C34908,"TASTE PIZZA (WHITBURN)",G2041,"BBQ DIP POTS (100X25GMS)",1,CASE,10.99,0.00,10.99
INV-256780,2024-12-09,C34908,"TASTE PIZZA (WHITBURN)",G2043,"TOMATO KETCHUP DIP POTS (100X25GMS)",1,CASE,8.99,0.00,8.99
INV-256780,2024-12-09,C34908,"TASTE PIZZA (WHITBURN)",G2044,"SOUR CREAM  CHIVES DIP POTS (100X25GMS)",1,CASE,11.99,0.00,11.99
INV-256780,2024-12-09,C34908,"TASTE PIZZA (WHITBURN)",G2045,"PERI PERI  DIP POTS 100 X 25GM",1,CASE,11.99,0.00,11.99
INV-256780,2024-12-09,C34908,"TASTE PIZZA (WHITBURN)",G2213,"SQ EASY HOT STUFF SAUCE  LTR",1,BOTTLE,2.49,0.00,2.49
INV-256780,2024-12-09,C34908,"TASTE PIZZA (WHITBURN)",N3067,"LW SIDE ORDER BOXES (CHIPS BOX) 100PCS",3,CASE,8.99,1.80,10.79
INV-256780,2024-12-09,C34908,"TASTE PIZZA (WHITBURN)",C0002,"FFS 70/30 Mozz Ched (Grated)  6x1.8kg",8,CASE,54.99,0.00,54.99
INV-256780,2024-12-09,C34908,"TASTE PIZZA (WHITBURN)",F0005,"Super Crunch Chips 12mm  7/16  4x2.25Kg",10,CASE,12.99,0.00,12.99
INV-256780,2024-12-09,C34908,"TASTE PIZZA (WHITBURN)",F0301,"LEDUC BREADED MOZZARELLA STICKS 6X1KG",2,CASE,37.99,0.00,37.99
INV-256780,2024-12-09,C34908,"TASTE PIZZA (WHITBURN)",F3015,"DF  Poppin Chicken Popcorn  1KG",3,PACK,6.99,0.00,6.99
INV-256780,2024-12-09,C34908,"TASTE PIZZA (WHITBURN)",F3210,"SUPERTOPS PEPPERONI SLICE 1KG",12,PACK,9.39,0.00,9.39
INV-256780,2024-12-09,C34908,"TASTE PIZZA (WHITBURN)",F3256,"GARLIC  PARSLEY SPREAD 1.5KG",1,EACH,9.99,0.00,9.99
INV-257932,2024-12-16,C34908,"TASTE PIZZA (WHITBURN)",B01001,"EU COCA COLA CANS   24xX330ml",2,CASE,8.99,1.80,10.79
INV-257932,2024-12-16,C34908,"TASTE PIZZA (WHITBURN)",B02004,"6x 2ltr  IRN BRU BOTTLES",1,CASE,9.99,2.00,11.99
INV-257932,2024-12-16,C34908,"TASTE PIZZA (WHITBURN)",G2208,"SQ EASY  BBQ SAUCE 1LTR",10,BOTTLE,2.29,0.00,2.29
INV-257932,2024-12-16,C34908,"TASTE PIZZA (WHITBURN)",G2213,"SQ EASY HOT STUFF SAUCE  LTR",10,BOTTLE,1.99,0.00,1.99
INV-257932,2024-12-16,C34908,"TASTE PIZZA (WHITBURN)",N1209,"SATCO T1100 ROUND MICRO CLEAR BOWL +LIDS 1",1,CASE,19.99,4.00,23.99
INV-257932,2024-12-16,C34908,"TASTE PIZZA (WHITBURN)",N2008,"TT10  INFINITY LARGE EPP BOXES  220pc",1,CASE,20.99,4.20,25.19
INV-257932,2024-12-16,C34908,"TASTE PIZZA (WHITBURN)",N3006,"9""  F/COLOUR PIZZA BOXES 90PCS",1,CASE,10.99,2.20,13.19
INV-257932,2024-12-16,C34908,"TASTE PIZZA (WHITBURN)",N3008,"10"" F/COLOUR  PIZZA BOXES 90PCS",3,CASE,9.99,2.00,11.99
INV-257932,2024-12-16,C34908,"TASTE PIZZA (WHITBURN)",N3010,"12"" F/COLOUR  PIZZA BOXES 90PCS",3,CASE,12.99,2.60,15.59
INV-257932,2024-12-16,C34908,"TASTE PIZZA (WHITBURN)",N3067,"Appetizer Side Order Boxes (Pink)  90pcs",1,CASE,8.99,1.80,10.79
INV-257932,2024-12-16,C34908,"TASTE PIZZA (WHITBURN)",N6302,"BLUE CENTRE FEED ROLLS  6PCS",1,PACK,6.99,1.40,8.39
INV-257932,2024-12-16,C34908,"TASTE PIZZA (WHITBURN)",C0002,"FFS 70/30 Mozz Ched (Grated)  6x1.8kg",8,CASE,54.99,0.00,54.99
